SERVICEREQUESTID,STREETADDRESS,CITY,STATE,ZIPCODE,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,PRIORITY,DETAILS,WARD,XCOORD,YCOORD,LATITUDE,LONGITUDE,MARADDRESSREPOSITORYID,GIS_ID,GLOBALID,CREATED,EDITED,GDB_FROM_DATE,GDB_TO_DATE,GDB_ARCHIVE_OID,OBJECTID
25-00001603,535 MELLON STREET SE,WASHINGTON,DC,20032.0,DMV19,DMV - Vehicle Registration Issues,Driver Vehicle Services,DMV,1,1735833777000,1736777495000.0,1736784177000,1735833777000,,,,Closed,,Standard,,Ward 8,400101.43,130937.28,38.84623767,-76.99883158,9773,,{2ABC809C-234F-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420071,11866468
25-00001604,922 FARRAGUT STREET NW,WASHINGTON,DC,20011.0,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,1735833786000,1736013791000.0,1736179386000,1735833786000,,,,Closed,,Standard,,Ward 4,397695.35000000003,142526.62,38.95063593,-77.02658732,251905,,{2ABC809C-2350-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420072,11866469
25-00001605,3100 14TH STREET NW,WASHINGTON,DC,20010.0,PubspceInsp,Public Space Inspection,,DDOT,1,1735833792000,1736576051000.0,1743436992000,1735833792000,,,,Closed,,Standard,,Ward 1,397140.04000000004,140158.41,38.92930077,-77.03298372,306304,,{2ABC809C-2351-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420073,11866470
25-00001607,201 58TH STREET NE,WASHINGTON,DC,20019.0,DCGOVTINFO,DC Government Information,311- Call Center,OUC,1,1735833851000,1735833851000.0,1735920251000,1735833851000,,,,Closed,,Standard,,Ward 7,407166.72000000003,135962.08000000002,38.89147424,-76.91739053,286586,,{2ABC809C-2352-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420074,11866471
25-00001612,1718 15TH STREET NW,WASHINGTON,DC,20009.0,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,1735833922000,1735837409000.0,1735920322000,1735833922000,,,,Closed,,Standard,,Ward 2,396978.41000000003,138377.07,38.91325334,-77.03483995,242223,,{2ABC809C-2353-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420075,11866472
25-00001614,227 ATLANTIC STREET SE,WASHINGTON,DC,20032.0,S0321,Recycling Collection - Missed,SWMA- Solid Waste Management Administration,DPW,1,1735833953000,1735928094000.0,1736179553000,1735833953000,,,,Closed,,Standard,,Ward 8,399793.7,129219.71,38.83076533,-77.00237596,49188,,{2ABC809C-2354-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420076,11866473
25-00001615,1736 BUCHANAN STREET NE,WASHINGTON,DC,20017.0,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,1735833958000,1736017305000.0,1736179558000,1735833958000,,,,Closed,,Standard,,Ward 5,401706.43,142054.36000000002,38.94638304,-76.98031515,56729,,{2ABC809C-2355-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420077,11866474
25-00001622,4259 6TH STREET SE,WASHINGTON,DC,20032.0,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,1735834042000,1736096516000.0,1736179642000,1735834042000,,,,Closed,,Standard,,Ward 8,400111.33,128835.78,38.82730673,-76.99871787,305639,,{2ABC809C-2356-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420078,11866475
25-00001627,253 16TH STREET SE,WASHINGTON,DC,20003.0,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,1735834086000,1735915035000.0,1736438886000,1735834086000,,,,Closed,,Standard,,Ward 7,401522.63,135304.34,38.88557696,-76.98245038,46393,,{2ABC809C-2357-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420079,11866476
25-00001628,5428 30TH PLACE NW,WASHINGTON,DC,20015.0,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,1735834087000,1739476953000.0,1739422740000,1735834087000,,,,Closed,,Standard,,Ward 4,394683.35000000003,143783.07,38.96194129,-77.06134464,261610,,{2ABC809C-2358-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420080,11866477
25-00001629,1300 4TH STREET SE,WASHINGTON,DC,20003.0,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,1735834097000,1735845812000.0,1735920497000,1735834097000,,,,Closed,,Standard,,Ward 8,399970.39,134085.29,38.8745966,-77.00034123,311481,,{2ABC809C-2359-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420081,11866478
25-00001631,3534 EAST CAPITOL STREET NE,WASHINGTON,DC,20019.0,DCGOVTINFO,DC Government Information,311- Call Center,OUC,1,1735834108000,1735834108000.0,1735920508000,1735834108000,,,,Closed,,Standard,,Ward 7,404061.06,135808.24,38.89010789,-76.95318981,287970,,{2ABC809C-235A-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420082,11866479
25-00001632,600 BRANDYWINE STREET SE,WASHINGTON,DC,20032.0,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,1735834130000,1737643869000.0,1736398740000,1735834130000,,,,Closed,,Standard,,Ward 8,400148.4,129166.61,38.830287,-76.99829089,5803,,{2ABC809C-235B-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420083,11866480
25-00001639,1730 Q STREET NW,WASHINGTON,DC,20009.0,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,1735834197000,1735839177000.0,1736438997000,1735834197000,,,,Closed,,Standard,,Ward 2,396537.57,138119.95,38.91093516,-77.03992168,225865,,{2ABC809C-235C-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420084,11866481
25-00001640,5131 5TH STREET NW,WASHINGTON,DC,20011.0,S0301,Pothole,Toa-Street & Bridge Maintenance,DDOT,1,1735834198000,1736101106000.0,1736266198000,1735834198000,,,,Closed,,Standard,,Ward 4,398311.46,142789.08000000002,38.95300164,-77.01948029,248546,,{2ABCB63A-7C5A-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420091,11866488
25-00001633,655 NEW YORK AVENUE NW,WASHINGTON,DC,20001.0,SIGNMISS_v2,Roadway Signs,,DDOT,1,1735834132000,1740758004000.0,1752250132000,1735834132000,,,,Closed,,Standard,,Ward 2,398165.94,137290.47,38.90346782,-77.02114443,311745,,{2ABCB63A-7C59-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420090,11866487
25-00001641,1318 L STREET SE,WASHINGTON,DC,20003.0,S0196,Leaf  Collection Missed,SWMA- Solid Waste Management Admistration,DPW,1,1735834207000,1736036473000.0,1736871007000,1735834207000,,,,Closed,,Standard,,Ward 6,401088.01,134432.53,38.87772367,-76.98746113,67835,,{2ABC809C-235D-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420085,11866482
25-00001643,125 WEBSTER STREET NE,WASHINGTON,DC,20011.0,DOCVEH2022,Dockless Vehicle Parking Complaint,,DDOT,1,1735834220000,1735834699000.0,1736179820000,1735834220000,,,,Closed,,Standard,,Ward 5,399587.57,141776.29,38.94387967,-77.0047575,69613,,{2ABCB63A-7C5B-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420092,11866489
25-00001644,337 35TH STREET NE,WASHINGTON,DC,20019.0,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,1735834222000,1737652879000.0,1736398740000,1735834222000,,,,Closed,,Standard,,Ward 7,403862.11,136296.96,38.89451169,-76.95548027,35525,,{2ABC809C-235E-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420086,11866483
25-00001645,437 11TH STREET NE,WASHINGTON,DC,20002.0,S0321,Recycling Collection - Missed,SWMA- Solid Waste Management Administration,DPW,1,1735834227000,1735924390000.0,1736179827000,1735834227000,,,,Closed,,Standard,,Ward 6,400757.18,136432.21,38.89573823,-76.9912716,22781,,{2ABC809C-235F-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420087,11866484
25-00001647,125 U STREET NW,WASHINGTON,DC,20001.0,MARKINST,Roadway Striping / Markings,Transportation Operations Administration,DDOT,1,1735834245000,,1769789445000,1735834245000,,,,In-Progress,,Standard,,Ward 5,398863.4,138813.22,38.91718679,-77.0131061,227580,,{2ABCB63A-7C5C-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420093,11866490
25-00001650,2956 DAVENPORT STREET NW,WASHINGTON,DC,20008.0,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,1735834258000,1736863025000.0,1736571540000,1735834258000,,,,Closed,,Standard,,Ward 3,394681.92,142638.86000000002,38.95163394,-77.06135227,219519,,{2ABC809C-2360-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420088,11866485
25-00001652,3506 36TH STREET NW,WASHINGTON,DC,20016.0,COMPOST,"Lost/Stolen Compost Bin, Broken Compost Bin or Opt-Out of Curbside Composting Pilot Program",,DPW,1,1735834300000,,1737735100000,1735834300000,,,,Open,,Standard,,Ward 3,393831.96,140975.57,38.936645,-77.07114291,221454,,{2ABC809C-2361-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420089,11866486
25-00001653,133 U STREET NW,WASHINGTON,DC,20001.0,SIGNMISS_v2,Roadway Signs,,DDOT,1,1735834313000,,1752250313000,1735834313000,,,,In-Progress,,Standard,,Ward 5,398842.61,138814.07,38.91719442,-77.01334583,227584,,{2ABCB63A-7C5D-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420094,11866491
25-00001654,5004 13TH STREET NW,WASHINGTON,DC,20011.0,S0321,Recycling Collection - Missed,SWMA- Solid Waste Management Administration,DPW,1,1735834324000,1735934749000.0,1736179924000,1735834324000,,,,Closed,,Standard,,Ward 4,397402.12,142587.37,38.95118236,-77.02997037,255067,,{2ABC809C-233D-4623-E063-792F520A6017},,,1735852720000,253402300799000,4420053,11866450
25-00001656,640 L STREET NW,WASHINGTON,DC,20001.0,S0021,Bicycle Services,Department of Transportation,DDOT,1,1735834358000,1742574752000.0,1743437558000,1735834358000,,,,Closed,,Standard,,Ward 2,398205.81,137347.46,38.90398129,-77.02068492,320031,,{2ABCB63A-7C5E-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420095,11866492
25-00001660,152 THOMAS STREET NW,WASHINGTON,DC,20001.0,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,1735834384000,1739293263000.0,1739249940000,1735834384000,,,,Closed,,Standard,,Ward 5,398803.73,138696.0,38.91613075,-77.01379395,227427,,{2ABCB63A-7C5F-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420096,11866493
25-00001663,2540 36TH STREET SE,WASHINGTON,DC,20020.0,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,1735834419000,1737640872000.0,1736398740000,1735834419000,,,,Closed,,Standard,,Ward 7,403893.35000000003,132324.81,38.85872886,-76.95514266,46229,,{2ABCB63A-7C60-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420097,11866494
25-00001664,1719 VARNUM STREET NW,WASHINGTON,DC,20011.0,S0316,Recycling Cart Delivery,SWMA- Solid Waste Management Admistration,DPW,1,1735834424000,1737470908000.0,1738340024000,1735834424000,,,,Closed,,Standard,,Ward 4,396549.0,141696.48,38.94315404,-77.03980788,258585,,{2ABCB63A-7C61-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420098,11866495
25-00001665,100 - 199 BLOCK OF 55TH STREET NE,WASHINGTON,DC,20019.0,S0181,Illegal Dumping,SWMA- Solid Waste Management Admistration,DPW,1,1735834430000,1736797866000.0,1737562430000,1735834430000,,,,Closed,,Standard,,Ward 7,406690.56941216,135916.17269956,38.89106411,-76.92287948,808682,,{2ABCB63A-7C62-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420099,11866496
25-00001667,3506 36TH STREET NW,WASHINGTON,DC,20016.0,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,1735834452000,1736875610000.0,1736571540000,1735834452000,,,,Closed,,Standard,,Ward 3,393831.96,140975.57,38.936645,-77.07114291,221454,,{2ABCB63A-7C63-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420100,11866497
25-00001668,3200 MCKINLEY STREET NW,WASHINGTON,DC,20015.0,S0321,Recycling Collection - Missed,SWMA- Solid Waste Management Administration,DPW,1,1735834460000,1736363018000.0,1736180060000,1735834460000,,,,Closed,,Standard,,Ward 4,394441.95,144089.95,38.96470425,-77.06413245,262356,,{2ABCB63A-7C64-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420101,11866498
25-00001673,2000 TAYLOR STREET NE,WASHINGTON,DC,20018.0,S0457,Tree Inspection,Urban Forrestry,DDOT,1,1735834521000,1735843125000.0,1736439321000,1735834521000,,,,Closed,,Standard,,Ward 5,402089.08,141444.48,38.94088791,-76.97590287,53130,,{2ABCB63A-7C65-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420102,11866499
25-00001679,3626 NEW HAMPSHIRE AVENUE NW,WASHINGTON,DC,20010.0,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,1735834553000,1739214089000.0,1739249940000,1735834553000,,,,Closed,,Standard,,Ward 1,397771.19,140775.99,38.93486595,-77.02570672,232188,,{2ABCB63A-7C66-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420103,11866500
25-00001680,6219 8TH STREET NW,WASHINGTON,DC,20011.0,S0316,Recycling Cart Delivery,SWMA- Solid Waste Management Admistration,DPW,1,1735834559000,1737470987000.0,1738340158000,1735834559000,,,,Closed,,Standard,,Ward 4,397920.82,144213.65,38.96583369,-77.02399133,250585,,{2ABCB63A-7C67-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420104,11866501
25-00001686,323 MADISON STREET NW,WASHINGTON,DC,20011.0,TRACO001,Trash Cart Repair,SWMA- Solid Waste Management Admistration,DPW,1,1735834623000,1737030295000.0,1738340223000,1735834623000,,,,Closed,,Standard,,Ward 4,398484.4,143447.53,38.95893344,-77.01748658,249351,,{2ABCB63A-7C68-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420105,11866502
25-00001690,333 17TH STREET NE,WASHINGTON,DC,20002.0,CONTREMO,Container Removal,SWMA- Solid Waste Management Admistration,DPW,1,1735834681000,1740502879000.0,1738340281000,1735834681000,,,,Closed,,Standard,,Ward 7,401691.16000000003,136275.77,38.89432766,-76.98050553,36212,,{2ABCB63A-7C69-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420106,11866503
25-00001691,3217 WISCONSIN AVENUE NW,WASHINGTON,DC,20016.0,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,1735834690000,1735838396000.0,1735921089000,1735834690000,,,,Closed,,Standard,,Ward 3,393745.72000000003,140590.53,38.9331755,-77.0721341,223247,,{2ABCB63A-7C6A-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420107,11866504
25-00001693,123 15TH STREET NE,WASHINGTON,DC,20002.0,S05SL,Streetlight Repair Investigation,Transportation Operations Administration,DDOT,1,1735834695000,1735927111000.0,1736785095000,1735834695000,,,,Closed,,Standard,,Ward 7,401443.37,135971.77,38.89158956,-76.98336251,70484,,{2ABCB63A-7C6B-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420108,11866505
25-00001694,4839 ILLINOIS AVENUE NW,WASHINGTON,DC,20011.0,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,1735834739000,1736010110000.0,1736180339000,1735834739000,,,,Closed,,Standard,,Ward 4,398014.31,142398.33000000002,38.94948103,-77.02290731,249945,,{2ABCB63A-7C6C-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420109,11866506
25-00001697,420 BRANDYWINE STREET SE,WASHINGTON,DC,20032.0,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,1735834825000,1737643570000.0,1736398740000,1735834825000,,,,Closed,,Standard,,Ward 8,400030.51,129167.06,38.83029106,-76.99964862,25686,,{2ABCB63A-7C6D-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420110,11866507
25-00001698,1727 ALLISON STREET NE,WASHINGTON,DC,20017.0,S0321,Recycling Collection - Missed,SWMA- Solid Waste Management Administration,DPW,1,1735834829000,1736013781000.0,1736180429000,1735834829000,,,,Closed (Duplicate),,Standard,,Ward 5,401689.0,141903.31,38.94502204,-76.98051659,56929,,{2ABCB63A-7C6E-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420111,11866508
25-00001703,1964 INDEPENDENCE AVENUE SW,WASHINGTON,DC,20004.0,DOCVEH2022,Dockless Vehicle Parking Complaint,,DDOT,1,1735834906000,1735835306000.0,1736180506000,1735834906000,,,,Closed,,Standard,,Ward 2,396154.42,135384.31,38.88628994,-77.04432407,310141,,{2ABCEBE4-2000-76F7-E063-792F520AFF00},,,1735854544000,253402300799000,4420142,11866859
25-00001704,1920 BENNETT PLACE NE,WASHINGTON,DC,20002.0,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,1735834915000,1735914842000.0,1736439715000,1735834915000,,,,Closed,,Standard,,Ward 5,402125.71,136867.83000000002,38.89966021,-76.97549452,53949,,{2ABCB63A-7C6F-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420112,11866509
25-00001709,540 5TH STREET SE,WASHINGTON,DC,20003.0,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,1735834997000,1737821452000.0,1736485140000,1735834997000,,,,Closed,,Standard,,Ward 6,400065.2,134865.46,38.88162468,-76.99924856,9390,,{2ABCB63A-7C70-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420113,11866510
25-00001713,12 FARRAGUT PLACE NW,WASHINGTON,DC,20011.0,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,1735835030000,1736013795000.0,1736180630000,1735835030000,,,,Closed,,Standard,,Ward 4,399183.88,142575.26,38.95107673,-77.00941513,276085,,{2ABCB63A-7C71-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420114,11866511
25-00001714,12 FARRAGUT PLACE NW,WASHINGTON,DC,20011.0,S0346,Sanitation Enforcement,SWMA- Solid Waste Management Admistration,DPW,1,1735835054000,1735922715000.0,1736439853000,1735835054000,,,,Closed,,Standard,,Ward 4,399183.88,142575.26,38.95107673,-77.00941513,276085,,{2ABCB63A-7C72-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420115,11866512
25-00001716,4120 NEW HAMPSHIRE AVENUE NW,WASHINGTON,DC,20011.0,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,1735835081000,1736779605000.0,1736830740000,1735835081000,,,,Closed,,Standard,,Ward 4,398201.45,141516.38,38.94153658,-77.02074611,247609,,{2ABCB63A-7C73-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420116,11866513
25-00001717,339 18TH STREET NE,WASHINGTON,DC,20002.0,RPP,Residential Parking Permit Violation,PEMA- Parking Enforcement Management Administration,DPW,1,1735835115000,1735845833000.0,1735921515000,1735835115000,,,,Closed,,Standard,,Ward 7,401840.76,136291.99,38.89447347,-76.97878101,35399,,{2ABCB63A-7C74-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420117,11866514
25-00001718,4120 NEW HAMPSHIRE AVENUE NW,WASHINGTON,DC,20011.0,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,1735835141000,1740655852000.0,1739422740000,1735835141000,,,,Closed,,Standard,,Ward 4,398201.45,141516.38,38.94153658,-77.02074611,247609,,{2ABCB63A-7C75-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420118,11866515
25-00001720,417 R STREET NW,WASHINGTON,DC,20001.0,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,1735835167000,1736017310000.0,1736180767000,1735835167000,,,,Closed,,Standard,,Ward 5,398539.93,138324.15,38.9127806,-77.01683498,242898,,{2ABCB63A-7C76-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420119,11866516
25-00001723,201 WEST BASIN DRIVE SW,WASHINGTON,DC,20004.0,DOCVEH2022,Dockless Vehicle Parking Complaint,,DDOT,1,1735835228000,1735835597000.0,1736180828000,1735835228000,,,,Closed,,Standard,,Ward 2,396077.95,135385.64,38.88630158,-77.04520547,313474,,{2ABCEBE4-2004-76F7-E063-792F520AFF00},,,1735854544000,253402300799000,4420146,11866863
25-00001712,2814 QUARRY ROAD NW,WASHINGTON,DC,20009.0,SIGNMISS_v2,Roadway Signs,,DDOT,1,1735835024000,1738877296000.0,1752251024000,1735835024000,,,,Closed,,Standard,,Ward 1,396471.93,139857.2,38.92658495,-77.04068744,236000,,{2ABCEBE4-2001-76F7-E063-792F520AFF00},,,1735854544000,253402300799000,4420143,11866860
25-00001715,FLAGLER PLACE NW AND U STREET NW,WASHINGTON,DC,20001.0,SIGNMISS_v2,Roadway Signs,,DDOT,1,1735835058000,1738783447000.0,1752251058000,1735835058000,,,,Closed,,Standard,,Ward 5,398825.87999686,138792.31999823,38.91699813,-77.01353871,905774,,{2ABCEBE4-2002-76F7-E063-792F520AFF00},,,1735854544000,253402300799000,4420144,11866861
25-00001721,U STREET NW AND FLAGLER PLACE NW,WASHINGTON,DC,20001.0,SIGNMISS_v2,Roadway Signs,,DDOT,1,1735835217000,1736254720000.0,1752251217000,1735835217000,,,,Closed,,Standard,,Ward 5,398825.87999686,138792.31999823,38.91699813,-77.01353871,905774,,{2ABCEBE4-2003-76F7-E063-792F520AFF00},,,1735854544000,253402300799000,4420145,11866862
25-00001724,4018 BLAINE STREET NE,WASHINGTON,DC,20019.0,S0346,Sanitation Enforcement,SWMA- Solid Waste Management Admistration,DPW,1,1735835232000,1735921278000.0,1736440032000,1735835232000,,,,Closed,,Standard,,Ward 7,404664.5,136027.46,38.89208004,-76.94623271,27927,,{2ABCB63A-7C77-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420120,11866517
25-00001725,846 YUMA STREET SE,WASHINGTON,DC,20032.0,S0346,Sanitation Enforcement,SWMA- Solid Waste Management Admistration,DPW,1,1735835243000,1735915325000.0,1736440043000,1735835243000,,,,Closed,,Standard,,Ward 8,400607.29000000004,129379.48,38.83220443,-76.99300569,81415,,{2ABCB63A-7C78-236F-E063-792F520AAAAD},,,1735853638000,253402300799000,4420121,11866518
